PartitionKey,RowKey,Timestamp,beginingPinCount,endingPinCount,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,up
Lane 4,20181212995124,12/13/2018 12:42:40 AM,1023,678,211,414,261,347,292,246,321,159,345,88,5
Lane 4,20181212996630,12/13/2018 12:48:53 AM,1023,893,711,393,713,251,721,130,719,32,"","",8
Lane 4,20181212997727,12/13/2018 1:44:45 AM,1023,970,1032,347,1004,234,989,149,970,67,"","",6
Lane 4,20181212998337,12/13/2018 12:43:30 AM,1023,699,331,419,360,370,381,295,400,214,418,143,7
Lane 4,20181212998646,12/13/2018 12:45:03 AM,1023,763,366,344,397,213,429,119,452,30,"","",8
Lane 4,20181215000788,12/16/2018 3:50:41 AM,1023,1,495,329,527,160,555,31,"","","","",1
Lane 4,20181215001430,12/16/2018 3:57:16 AM,1023,832,793,322,782,162,776,40,"","","","",3
Lane 4,20181215007017,12/16/2018 3:56:47 AM,1023,780,767,382,766,334,762,261,759,196,756,138,4
Lane 4,20181215017185,12/16/2018 4:00:29 AM,1023,947,55,375,121,248,178,142,226,51,"","",7
Lane 4,20181215023106,12/16/2018 3:59:41 AM,1023,947,51,376,169,178,"","","","","","",7
Lane 4,20181215028296,12/16/2018 4:01:30 AM,1023,959,199,359,239,248,276,151,308,68,335,15,9
Lane 4,20181215035275,12/16/2018 3:51:37 AM,1023,34,455,380,467,340,477,276,487,218,496,166,2
Lane 4,20181215041841,12/16/2018 3:55:27 AM,1023,720,350,391,399,227,439,91,473,1,"","",4
Lane 4,20181215045417,12/16/2018 3:50:46 AM,1023,200,509,327,534,193,555,83,575,11,"","",3
Lane 4,20181215046225,12/16/2018 3:54:33 AM,1023,661,312,414,335,377,348,333,362,273,379,227,5
Lane 4,20181215047319,12/16/2018 3:57:01 AM,1023,832,848,413,823,283,804,151,795,46,626,2,3
Lane 4,20181215053965,12/16/2018 3:55:19 AM,1023,695,304,415,317,335,335,265,344,207,351,166,7
Lane 4,20181215055351,12/16/2018 3:49:42 AM,1023,123,350,410,380,381,398,335,408,305,417,274,6
Lane 4,20181215058565,12/16/2018 4:01:55 AM,1023,992,996,408,974,305,961,204,944,123,933,41,5
Lane 4,20181215059897,12/16/2018 3:55:13 AM,1023,686,305,67,329,25,355,2,"","","","",6
Lane 4,20181215061909,12/16/2018 4:01:51 AM,1023,992,994,370,965,232,939,118,917,28,"","",5
Lane 4,20181215062375,12/16/2018 3:50:19 AM,1023,187,394,418,398,373,413,337,426,278,438,224,6
Lane 4,20181215067034,12/16/2018 3:56:20 AM,1023,770,795,399,792,272,791,154,787,52,"","",3
Lane 4,20181215070910,12/16/2018 3:56:09 AM,1023,763,411,405,427,374,434,330,441,273,448,221,8
Lane 4,20181215072800,12/16/2018 3:54:37 AM,1023,663,407,416,438,391,443,351,448,296,450,236,6
Lane 4,20181215073577,12/16/2018 4:00:04 AM,1023,947,159,316,213,184,257,76,299,6,"","",7
Lane 4,20181215073714,12/16/2018 3:49:14 AM,1023,1022,1079,398,1063,366,1054,328,1042,280,1031,234,9
Lane 4,20181215083047,12/16/2018 3:57:34 AM,1023,834,772,394,767,358,765,313,767,256,769,204,4
Lane 4,20181215085424,12/16/2018 3:58:36 AM,1023,8,574,381,596,196,623,56,1110,7,"","",1
Lane 4,20181215103079,12/16/2018 4:01:47 AM,1023,974,1012,407,980,240,953,95,"","","","",7
Lane 4,20181215107814,12/16/2018 3:50:32 AM,1023,19,401,416,437,299,463,168,"","","","",3
Lane 4,20181215116279,12/16/2018 3:47:35 AM,1023,1007,956,377,943,317,925,241,909,172,896,112,9
Lane 4,20181215119215,12/16/2018 4:01:09 AM,1023,955,64,402,108,360,145,303,178,248,208,189,8
Lane 4,20181215134276,12/16/2018 3:58:05 AM,1023,842,714,417,708,376,708,333,707,266,704,202,5
Lane 4,20181215152334,12/16/2018 3:56:15 AM,1023,763,421,376,442,237,"","","","","","",8
Lane 4,20181215153365,12/16/2018 3:46:27 AM,1023,0,496,319,520,182,541,71,564,3,"","",0
Lane 4,20181215154155,12/16/2018 3:50:23 AM,1023,18,509,396,534,233,554,93,575,1,"","",2
Lane 4,20181215166621,12/16/2018 4:00:56 AM,1023,951,133,416,200,301,249,171,291,63,331,2,8
Lane 4,20181215171400,12/16/2018 3:57:05 AM,1023,832,813,396,800,236,786,100,774,2,"","",3
Lane 4,20181215177398,12/16/2018 3:54:09 AM,1023,657,268,410,299,377,325,341,349,280,360,251,4
Lane 4,20181215180255,12/16/2018 3:54:13 AM,1023,657,340,381,374,296,403,200,429,120,452,51,4
Lane 4,20181215181770,12/16/2018 3:54:28 AM,1023,659,273,379,294,345,311,299,321,268,338,219,5
Lane 4,20181215182744,12/16/2018 3:48:51 AM,1023,1015,37,397,123,219,191,77,"","","","",9
Lane 4,20181215185042,12/16/2018 3:53:15 AM,1023,641,205,372,243,303,273,228,303,152,330,99,3
Lane 4,20181215194214,12/16/2018 3:57:25 AM,1023,832,696,289,700,132,706,16,"","","","",3
Lane 4,20181215194638,12/16/2018 3:56:43 AM,1023,778,774,391,774,260,771,137,770,37,"","",4
Lane 4,20181215195152,12/16/2018 3:58:21 AM,1023,877,695,400,709,239,720,98,722,1,"","",7
Lane 4,20181215210056,12/16/2018 3:53:40 AM,1023,646,251,413,293,334,328,229,354,135,387,65,4
Lane 4,20181215219325,12/16/2018 3:49:05 AM,1023,1022,1068,361,1032,208,1005,87,997,2,"","",9
Lane 4,20181215231583,12/16/2018 3:48:57 AM,1023,1022,1067,401,1040,291,1013,173,991,79,974,12,9
Lane 4,20181215238348,12/16/2018 3:47:23 AM,1023,1006,897,372,885,261,873,159,863,75,857,17,8
Lane 4,20181215239894,12/16/2018 3:51:06 AM,1023,262,803,396,801,312,796,207,791,117,788,43,3
Lane 4,20181215248703,12/16/2018 3:51:24 AM,1023,33,397,405,434,289,465,162,495,64,"","",2
Lane 4,20181215249160,12/16/2018 3:46:32 AM,1023,0,481,389,501,304,518,204,533,118,546,47,0
Lane 4,20181215258028,12/16/2018 3:55:47 AM,1023,730,271,401,295,368,315,329,335,277,354,228,6
Lane 4,20181215261906,12/16/2018 3:49:27 AM,1023,1022,1088,403,1029,238,997,102,"","","","",9
Lane 4,20181215273562,12/16/2018 3:50:06 AM,1023,17,424,420,445,378,459,325,471,254,483,191,2
Lane 4,20181215296613,12/16/2018 3:47:39 AM,1023,1015,25,308,116,129,"","","","","","",9
Lane 4,20181215298433,12/16/2018 3:51:00 AM,1023,220,527,389,540,318,551,228,561,150,570,83,5
Lane 4,20181215308291,12/16/2018 4:01:00 AM,1023,951,18,408,46,348,66,302,85,258,103,220,8
Lane 4,20181215310172,12/16/2018 3:47:44 AM,1023,1015,21,390,82,222,154,91,"","","","",9
Lane 4,20181215319019,12/16/2018 3:51:19 AM,1023,33,457,386,489,232,"","","","","","",2
Lane 4,20181215319947,12/16/2018 4:00:51 AM,1023,949,60,303,133,176,189,75,"","","","",7
Lane 4,20181215320416,12/16/2018 3:48:18 AM,1023,1015,11,370,58,213,123,89,"","","","",9
Lane 4,20181215321492,12/16/2018 3:58:30 AM,1023,893,747,362,741,245,741,160,741,77,730,15,8
Lane 4,20181215325181,12/16/2018 3:52:27 AM,1023,473,552,409,560,361,565,322,571,280,574,239,6
Lane 4,20181215329014,12/16/2018 3:49:49 AM,1023,152,513,321,535,189,555,82,574,9,"","",3
Lane 4,20181215330329,12/16/2018 3:55:03 AM,1023,678,178,378,215,302,252,231,283,161,312,97,5
Lane 4,20181215330967,12/16/2018 4:00:24 AM,1023,947,163,414,184,385,209,344,235,277,261,214,7
Lane 4,20181215332471,12/16/2018 3:53:10 AM,1023,5,657,414,655,368,653,301,646,16,"","",2
Lane 4,20181215333237,12/16/2018 4:01:20 AM,1023,955,104,406,144,385,170,353,188,308,206,270,8
Lane 4,20181215337098,12/16/2018 3:50:55 AM,1023,217,623,393,617,338,614,302,611,260,611,218,5
Lane 4,20181215341767,12/16/2018 3:51:33 AM,1023,34,480,395,509,215,543,77,"","","","",2
Lane 4,20181215346169,12/16/2018 3:48:09 AM,1023,1015,197,69,218,34,240,2,"","","","",9
Lane 4,20181215360572,12/16/2018 3:47:19 AM,1023,1005,895,396,886,346,876,264,866,191,857,126,8
Lane 4,20181215361668,12/16/2018 3:58:01 AM,1023,842,762,391,764,356,766,304,766,246,766,194,5
Lane 4,20181215363045,12/16/2018 3:47:31 AM,1023,1007,957,289,921,138,891,28,"","","","",9
Lane 4,20181215374568,12/16/2018 3:51:28 AM,1023,34,507,405,516,331,521,267,525,203,526,159,2
Lane 4,20181215380688,12/16/2018 3:47:09 AM,1023,1001,910,367,881,195,"","","","","","",7
Lane 4,20181215382423,12/16/2018 3:52:39 AM,1023,518,203,419,284,287,335,146,"","","","",3
Lane 4,20181215418633,12/16/2018 3:59:06 AM,1023,936,1025,376,1004,296,983,209,964,134,948,70,5
Lane 4,20181215431273,12/16/2018 3:59:31 AM,1023,947,198,355,250,196,290,76,"","","","",7
Lane 4,20181215436635,12/16/2018 3:51:52 AM,1023,37,495,417,524,374,545,320,555,282,565,247,3
Lane 4,20181215436939,12/16/2018 3:49:17 AM,1023,1022,1029,406,1005,305,983,187,970,99,955,19,9
Lane 4,20181215440331,12/16/2018 4:00:09 AM,1023,947,129,412,165,372,191,313,215,247,237,186,7
Lane 4,20181215447781,12/16/2018 3:47:14 AM,1023,1004,980,378,948,220,922,91,901,6,"","",7
Lane 4,20181215459549,12/16/2018 3:52:55 AM,1023,567,204,415,247,362,277,272,305,188,329,117,6
Lane 4,20181215460435,12/16/2018 4:00:18 AM,1023,947,22,410,76,327,134,219,183,126,226,50,7
Lane 4,20181215462420,12/16/2018 3:53:43 AM,1023,646,134,409,166,380,193,345,218,295,242,246,4
Lane 4,20181215465043,12/16/2018 3:58:45 AM,1023,8,571,356,588,217,603,103,614,19,"","",1
Lane 4,20181215467771,12/16/2018 3:50:15 AM,1023,17,540,386,548,306,554,212,560,129,566,59,2
Lane 4,20181215469025,12/16/2018 3:49:00 AM,1023,1022,1071,325,1034,173,"","","","","","",9
Lane 4,20181215476803,12/16/2018 4:01:14 AM,1023,955,95,402,124,371,148,341,168,301,187,267,8
Lane 4,20181215480097,12/16/2018 3:48:04 AM,1023,1015,161,416,188,387,203,337,207,304,214,268,9
Lane 4,20181215481858,12/16/2018 3:56:38 AM,1023,778,829,387,825,322,820,240,812,171,809,111,4
Lane 4,20181215482165,12/16/2018 3:57:57 AM,1023,842,761,414,738,384,735,351,732,300,728,248,5
Lane 4,20181215483760,12/16/2018 3:57:52 AM,1023,836,747,391,746,233,745,99,745,8,"","",4
Lane 4,20181215484850,12/16/2018 3:58:09 AM,1023,842,769,371,766,214,764,89,765,6,"","",5
Lane 4,20181215507281,12/16/2018 3:56:52 AM,1023,782,817,419,811,280,805,139,804,32,"","",5
Lane 4,20181215512735,12/16/2018 3:53:25 AM,1023,645,230,361,285,230,332,120,373,30,"","",4
Lane 4,20181215513836,12/16/2018 3:55:35 AM,1023,722,361,265,"","","","","","","","",5
Lane 4,20181215517155,12/16/2018 4:01:25 AM,1023,955,77,386,104,357,130,319,153,276,173,239,8
Lane 4,20181215521646,12/16/2018 3:48:23 AM,1023,1015,14,397,31,327,58,247,94,179,127,114,9
Lane 4,20181215530486,12/16/2018 3:49:32 AM,1023,1022,1051,408,1029,340,1011,272,995,198,982,126,9
Lane 4,20181215536600,12/16/2018 4:01:59 AM,1023,994,1002,291,965,145,937,32,"","","","",6
Lane 4,20181215538060,12/16/2018 3:52:47 AM,1023,527,865,312,840,165,835,47,"","","","",5
Lane 4,20181215543241,12/16/2018 4:00:37 AM,1023,947,52,410,85,380,119,333,148,276,174,219,7
Lane 4,20181215556216,12/16/2018 3:59:01 AM,1023,936,972,382,950,238,935,124,"","","","",5
Lane 4,20181215560754,12/16/2018 3:51:47 AM,1023,36,618,370,632,192,642,58,"","","","",2
Lane 4,20181215565413,12/16/2018 3:58:18 AM,1023,876,732,310,735,189,736,83,"","","","",6
Lane 4,20181215568125,12/16/2018 4:02:04 AM,1023,9,628,356,641,213,651,96,661,14,"","",2
Lane 4,20181215569321,12/16/2018 3:53:34 AM,1023,646,175,395,243,267,301,141,349,38,"","",4
Lane 4,20181215570082,12/16/2018 3:53:00 AM,1023,584,697,417,713,238,714,96,"","","","",3
Lane 4,20181215574933,12/16/2018 3:54:54 AM,1023,667,200,337,221,310,236,281,256,258,272,221,6
Lane 4,20181215575254,12/16/2018 3:50:37 AM,1023,1,815,1,"","","","","","","","",1
Lane 4,20181215580608,12/16/2018 3:59:59 AM,1023,947,123,392,155,349,187,291,215,236,239,181,7
Lane 4,20181215585969,12/16/2018 3:46:42 AM,1023,0,574,222,"","","","","","","","",0
Lane 4,20181215593888,12/16/2018 3:58:14 AM,1023,857,792,399,784,369,779,336,772,284,765,235,6
Lane 4,20181215595946,12/16/2018 3:46:24 AM,1023,0,576,397,593,272,608,153,625,58,"","",0
Lane 4,20181215611858,12/16/2018 3:53:55 AM,1023,656,291,408,355,297,397,171,441,78,465,2,3
Lane 4,20181215616694,12/16/2018 3:54:42 AM,1023,663,196,397,221,367,241,334,261,284,280,237,6
Lane 4,20181215625585,12/16/2018 3:47:50 AM,1023,1015,30,237,92,126,153,32,"","","","",9
Lane 4,20181215628213,12/16/2018 3:58:58 AM,1023,930,1041,345,1000,215,983,102,"","","","",5
Lane 4,20181215629542,12/16/2018 3:58:41 AM,1023,8,421,405,459,310,487,190,512,92,535,20,1
Lane 4,20181215635287,12/16/2018 3:58:50 AM,1023,8,482,375,498,245,510,134,524,41,"","",1
Lane 4,20181215636031,12/16/2018 4:01:05 AM,1023,951,387,413,387,377,390,333,391,296,394,262,8
Lane 4,20181215638478,12/16/2018 3:57:31 AM,1023,832,688,343,701,163,714,28,"","","","",3
Lane 4,20181215642289,12/16/2018 3:58:27 AM,1023,893,732,374,731,292,728,201,726,124,726,58,8
Lane 4,20181215643376,12/16/2018 3:53:31 AM,1023,646,178,418,220,386,242,346,281,264,303,216,4
Lane 4,20181215661090,12/16/2018 3:55:16 AM,1023,691,400,414,417,366,431,291,444,206,452,136,6
Lane 4,20181215662757,12/16/2018 3:48:15 AM,1023,1015,45,301,107,168,164,65,"","","","",9
Lane 4,20181215662925,12/16/2018 3:53:21 AM,1023,644,289,346,327,223,360,121,390,39,"","",3
Lane 4,20181215666236,12/16/2018 3:50:02 AM,1023,16,498,389,511,333,522,251,533,180,542,117,1
Lane 4,20181215666690,12/16/2018 3:55:51 AM,1023,731,399,323,"","","","","","","","",7
Lane 4,20181215670326,12/16/2018 3:52:11 AM,1023,42,466,367,501,189,528,54,"","","","",3
Lane 4,20181215676568,12/16/2018 4:01:43 AM,1023,974,1015,392,996,299,975,194,957,107,941,34,7
Lane 4,20181215680920,12/16/2018 3:57:49 AM,1023,836,745,286,744,128,744,14,"","","","",4
Lane 4,20181215696937,12/16/2018 3:48:46 AM,1023,1015,147,345,196,216,224,109,273,18,"","",9
Lane 4,20181215697011,12/16/2018 3:49:38 AM,1023,108,551,415,569,380,584,338,597,275,603,243,4
Lane 4,20181215703583,12/16/2018 3:59:27 AM,1023,947,267,134,282,105,296,75,321,30,341,6,7
Lane 4,20181215706565,12/16/2018 3:55:22 AM,1023,720,349,406,377,284,401,159,424,60,"","",4
Lane 4,20181215715607,12/16/2018 3:57:40 AM,1023,836,846,404,833,361,824,302,813,241,804,185,4
Lane 4,20181215723704,12/16/2018 3:47:01 AM,1023,0,589,402,605,305,619,200,627,106,"","",0
Lane 4,20181215725096,12/16/2018 3:56:00 AM,1023,763,222,331,245,282,268,235,292,192,310,152,8
Lane 4,20181215726562,12/16/2018 3:52:44 AM,1023,51,529,300,532,224,539,180,543,140,545,101,4
Lane 4,20181215734895,12/16/2018 4:00:14 AM,1023,947,30,398,65,334,112,249,154,173,191,108,7
Lane 4,20181215735520,12/16/2018 3:49:46 AM,1023,13,626,400,641,265,652,135,662,30,"","",3
Lane 4,20181215737942,12/16/2018 3:51:43 AM,1023,36,525,400,547,355,564,294,572,258,579,225,2
Lane 4,20181215739899,12/16/2018 4:01:35 AM,1023,959,94,383,140,311,181,230,237,121,271,37,9
Lane 4,20181215742041,12/16/2018 3:56:03 AM,1023,763,210,414,261,396,279,369,311,299,327,251,8
Lane 4,20181215745099,12/16/2018 3:52:20 AM,1023,42,514,372,518,307,527,231,534,152,532,98,3
Lane 4,20181215750563,12/16/2018 3:59:10 AM,1023,93,617,414,616,356,617,311,619,277,620,236,5
Lane 4,20181215753308,12/16/2018 3:48:42 AM,1023,1015,13,300,84,156,"","","","","","",9
Lane 4,20181215753362,12/16/2018 3:55:31 AM,1023,722,308,396,363,215,412,76,"","","","",5
Lane 4,20181215766665,12/16/2018 3:57:21 AM,1023,832,869,416,850,373,840,318,827,244,817,179,3
Lane 4,20181215770269,12/16/2018 3:57:11 AM,1023,832,810,410,787,251,776,108,"","","","",3
Lane 4,20181215783714,12/16/2018 3:51:58 AM,1023,400,574,419,589,280,602,145,600,31,"","",3
Lane 4,20181215790452,12/16/2018 3:49:09 AM,1023,1022,1102,418,1047,286,1012,145,986,34,"","",9
Lane 4,20181215791706,12/16/2018 4:00:42 AM,1023,948,41,326,108,201,167,97,220,19,"","",6
Lane 4,20181215795769,12/16/2018 3:50:12 AM,1023,17,389,396,422,269,452,153,466,53,"","",2
Lane 4,20181215799719,12/16/2018 3:58:54 AM,1023,929,68,412,137,287,194,168,226,63,"","",5
Lane 4,20181215801255,12/16/2018 3:49:58 AM,1023,161,438,371,464,201,488,76,"","","","",3
Lane 4,20181215804494,12/16/2018 3:47:05 AM,1023,1000,907,374,890,233,875,115,864,25,"","",6
Lane 4,20181215806246,12/16/2018 3:51:41 AM,1023,36,496,417,541,388,558,339,567,300,576,262,2
Lane 4,20181215807170,12/16/2018 3:51:15 AM,1023,32,621,339,636,164,651,28,"","","","",1
Lane 4,20181215808580,12/16/2018 4:01:38 AM,1023,970,845,422,826,381,820,332,811,257,804,192,6
Lane 4,20181215818265,12/16/2018 3:52:23 AM,1023,473,599,398,600,362,602,315,602,262,599,218,6
Lane 4,20181215824980,12/16/2018 3:54:50 AM,1023,665,212,418,253,392,274,363,294,331,313,285,5
Lane 4,20181215825964,12/16/2018 3:51:10 AM,1023,27,423,412,436,384,450,356,464,325,476,285,4
Lane 4,20181215826195,12/16/2018 3:54:00 AM,1023,657,394,378,421,273,444,168,464,81,484,19,4
Lane 4,20181215832759,12/16/2018 3:55:44 AM,1023,72,587,331,606,166,631,39,"","","","",2
Lane 4,20181215834233,12/16/2018 3:50:51 AM,1023,216,580,402,583,352,585,273,587,198,589,131,4
Lane 4,20181215835755,12/16/2018 4:00:46 AM,1023,948,113,291,178,146,232,31,"","","","",6
Lane 4,20181215837690,12/16/2018 3:56:34 AM,1023,772,753,403,749,312,748,215,749,119,748,59,3
Lane 4,20181215838539,12/16/2018 3:54:05 AM,1023,657,292,399,312,375,345,311,360,270,375,231,4
Lane 4,20181215841914,12/16/2018 3:59:54 AM,1023,947,158,343,206,215,248,109,285,25,"","",7
Lane 4,20181215850885,12/16/2018 3:52:52 AM,1023,559,203,394,256,272,300,150,336,50,"","",6
Lane 4,20181215852263,12/16/2018 3:48:00 AM,1023,1015,154,299,186,166,"","","","","","",9
Lane 4,20181215853242,12/16/2018 3:56:24 AM,1023,770,826,402,810,224,809,84,254,2,"","",3
Lane 4,20181215856016,12/16/2018 3:54:18 AM,1023,658,226,406,270,355,303,274,334,196,362,130,4
Lane 4,20181215857035,12/16/2018 3:53:49 AM,1023,647,209,372,256,265,299,164,335,78,371,18,5
Lane 4,20181215859104,12/16/2018 3:55:55 AM,1023,73,540,417,560,372,571,291,584,226,592,163,3
Lane 4,20181215864697,12/16/2018 3:50:27 AM,1023,192,491,404,505,370,516,331,526,272,536,220,2
Lane 4,20181215866276,12/16/2018 3:52:02 AM,1023,400,563,403,583,236,"","","","","","",3
Lane 4,20181215885977,12/16/2018 3:59:15 AM,1023,944,174,401,216,246,259,125,280,20,"","",5
Lane 4,20181215894802,12/16/2018 3:55:40 AM,1023,72,686,405,684,222,689,82,"","","","",2
Lane 4,20181215912143,12/16/2018 3:47:27 AM,1023,1006,958,188,949,139,942,95,935,54,928,9,8
Lane 4,20181215929630,12/16/2018 3:48:27 AM,1023,1015,5,408,29,306,68,212,114,129,151,55,9
Lane 4,20181215932030,12/16/2018 3:54:23 AM,1023,659,268,418,304,395,332,348,343,304,355,260,5
Lane 4,20181215945042,12/16/2018 3:59:36 AM,1023,947,170,406,191,384,225,311,245,268,263,220,7
Lane 4,20181215971910,12/16/2018 3:56:11 AM,1023,763,488,49,494,16,"","","","","","",8
Lane 4,20181215973602,12/16/2018 3:52:06 AM,1023,401,560,352,578,176,574,46,"","","","",4
Lane 4,20181215979166,12/16/2018 3:55:09 AM,1023,679,207,404,227,381,244,356,258,327,272,287,6
Lane 4,20181215980988,12/16/2018 3:49:23 AM,1023,1022,1112,397,1072,335,1050,259,1033,186,1011,114,9
Lane 4,20181215982656,12/16/2018 3:48:36 AM,1023,1015,15,395,26,354,40,298,58,244,82,195,9
Lane 4,20181215985228,12/16/2018 3:56:56 AM,1023,7,805,410,799,259,792,114,787,12,"","",3
Lane 4,20181215992675,12/16/2018 3:59:23 AM,1023,945,189,399,210,344,234,269,257,195,277,127,6
Lane 4,20181215995541,12/16/2018 3:57:44 AM,1023,836,719,411,729,233,741,90,"","","","",4
Lane 4,20181215997459,12/16/2018 3:52:15 AM,1023,42,439,415,458,368,473,304,480,262,487,222,3
Lane 4,20181216016265,12/17/2018 3:48:28 AM,1023,659,181,364,193,348,205,322,218,295,231,270,5
Lane 4,20181216039076,12/17/2018 3:50:01 AM,1023,959,188,395,216,351,241,282,265,215,287,156,9
Lane 4,20181216056808,12/17/2018 3:47:51 AM,1023,365,683,418,646,406,650,390,650,372,652,353,6
Lane 4,20181216066068,12/17/2018 3:45:55 AM,1023,1005,974,386,"","","","","","","","",8
Lane 4,20181216077743,12/17/2018 3:47:54 AM,1023,37,614,370,625,233,635,118,644,27,"","",3
Lane 4,20181216099632,12/17/2018 3:45:51 AM,1023,1004,1035,385,1020,337,1001,268,981,201,963,141,7
Lane 4,20181216176014,12/17/2018 3:45:43 AM,1023,1004,993,404,976,362,963,301,950,232,937,170,7
Lane 4,20181216191434,12/17/2018 3:49:11 AM,1023,873,710,389,715,344,717,274,719,208,724,159,6
Lane 4,20181216197002,12/17/2018 3:49:46 AM,1023,947,161,411,186,386,206,356,221,328,238,281,7
Lane 4,20181216222061,12/17/2018 3:46:07 AM,1023,1015,50,357,94,259,133,173,168,101,199,40,9
Lane 4,20181216248449,12/17/2018 3:47:09 AM,1023,187,495,11,"","","","","","","","",6
Lane 4,20181216304533,12/17/2018 3:47:42 AM,1023,35,455,307,488,126,519,0,"","","","",3
Lane 4,20181216308734,12/17/2018 3:46:33 AM,1023,1015,16,411,32,369,46,302,75,239,104,189,9
Lane 4,20181216311390,12/17/2018 3:45:47 AM,1023,1004,1033,387,1020,350,1002,287,983,221,965,166,7
Lane 4,20181216339593,12/17/2018 3:46:22 AM,1023,1015,15,403,24,381,30,350,39,316,48,287,9
Lane 4,20181216342045,12/17/2018 3:46:28 AM,1023,1015,17,297,74,174,133,71,"","","","",9
Lane 4,20181216349254,12/17/2018 3:48:21 AM,1023,658,386,384,398,308,411,226,431,145,440,85,4
Lane 4,20181216360219,12/17/2018 3:49:14 AM,1023,876,744,52,741,12,"","","","","","",6
Lane 4,20181216380156,12/17/2018 3:48:25 AM,1023,659,332,358,344,331,355,292,366,254,374,223,5
Lane 4,20181216458836,12/17/2018 3:49:43 AM,1023,947,221,389,238,349,255,283,271,223,287,167,7
Lane 4,20181216461184,12/17/2018 3:48:59 AM,1023,806,834,420,805,389,803,345,803,282,803,224,5
Lane 4,20181216471989,12/17/2018 3:48:37 AM,1023,661,288,371,327,244,362,140,397,54,"","",5
Lane 4,20181216496965,12/17/2018 3:47:17 AM,1023,256,684,371,688,286,689,195,687,123,694,69,1
Lane 4,20181216523380,12/17/2018 3:47:05 AM,1023,152,389,398,411,357,429,280,444,206,457,143,3
Lane 4,20181216527852,12/17/2018 3:48:12 AM,1023,643,200,386,236,319,272,233,304,158,333,93,4
Lane 4,20181216528721,12/17/2018 3:45:38 AM,1023,0,1031,171,975,165,960,155,942,144,856,141,0
Lane 4,20181216573982,12/17/2018 3:49:24 AM,1023,929,33,392,48,327,90,253,136,192,165,125,5
Lane 4,20181216588781,12/17/2018 3:46:12 AM,1023,1015,232,52,241,37,249,24,260,7,"","",9
Lane 4,20181216590524,12/17/2018 3:48:45 AM,1023,679,262,419,266,380,288,317,310,241,334,181,6
Lane 4,20181216606440,12/17/2018 3:47:37 AM,1023,32,614,317,625,180,634,69,643,2,"","",1
Lane 4,20181216611054,12/17/2018 3:47:00 AM,1023,11,468,367,489,211,506,88,522,5,"","",3
Lane 4,20181216633597,12/17/2018 3:49:03 AM,1023,834,771,410,764,391,759,370,756,349,754,327,4
Lane 4,20181216662681,12/17/2018 3:46:47 AM,1023,1022,1028,379,1011,296,992,207,976,130,962,65,9
Lane 4,20181216689656,12/17/2018 3:46:43 AM,1023,1022,1018,341,"","","","","","","","",9
Lane 4,20181216689926,12/17/2018 3:46:38 AM,1023,1022,1066,388,1048,326,1027,247,1008,188,995,128,9
Lane 4,20181216695008,12/17/2018 3:46:52 AM,1023,1022,1113,392,1091,323,1065,235,1040,159,1020,92,9
Lane 4,20181216758612,12/17/2018 3:47:12 AM,1023,200,540,379,548,307,560,226,572,160,575,101,3
Lane 4,20181216773063,12/17/2018 3:49:38 AM,1023,947,22,411,108,365,149,276,186,202,225,135,7
Lane 4,20181216782503,12/17/2018 3:47:57 AM,1023,37,593,406,598,385,605,359,610,313,615,264,3
Lane 4,20181216796281,12/17/2018 3:48:54 AM,1023,806,862,419,848,368,840,289,832,205,825,131,5
Lane 4,20181216796992,12/17/2018 3:48:06 AM,1023,448,460,400,483,363,500,316,514,256,522,205,3
Lane 4,20181216832786,12/17/2018 3:49:29 AM,1023,947,118,409,137,394,154,380,167,361,179,343,7
Lane 4,20181216833128,12/17/2018 3:48:31 AM,1023,661,227,384,259,313,294,236,328,162,356,99,5
Lane 4,20181216838866,12/17/2018 3:47:25 AM,1023,320,721,386,716,297,712,199,706,115,701,44,2
Lane 4,20181216853937,12/17/2018 3:49:19 AM,1023,8,450,387,477,271,501,158,520,61,539,4,1
Lane 4,20181216874561,12/17/2018 3:48:18 AM,1023,647,150,415,200,383,220,353,241,309,260,261,5
Lane 4,20181216879745,12/17/2018 3:49:51 AM,1023,951,268,411,289,374,299,337,312,281,322,229,8
Lane 4,20181216913593,12/17/2018 3:45:35 AM,1023,0,547,396,552,334,557,242,561,164,565,96,0
Lane 4,20181216925733,12/17/2018 3:49:56 AM,1023,951,227,413,256,369,276,308,295,235,313,171,8
Lane 4,20181216944913,12/17/2018 3:47:46 AM,1023,35,422,421,462,262,490,107,517,1,"","",3
Lane 4,20181216951992,12/17/2018 3:48:50 AM,1023,691,52,411,86,394,113,377,129,360,145,341,6
Lane 4,20181216952722,12/17/2018 3:47:22 AM,1023,320,719,372,714,261,708,159,704,74,700,15,2
